,topBrand,category,categoryCode,barcode,name,cpg,_id,brandCode
1009,,Health & Wellness,,511111205661,ALKA SELTZER® PLUS COLD AND FLU TAB/ CAPS/ GEL,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da6076f1dda2c3e1416ae88'},ALKA SELTZER COLD AND FLU TAB/ CAPS/ GEL
1010,,Candy & Sweets,CANDY_AND_SWEETS,511111115151,test brand @1595531349206,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f19e055be37ce33f74a1673'},TEST BRANDCODE @1595531349206
1011,,Health & Wellness,,511111905806,ONE A DAY® HEART HEALTH,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da60915a60b87376833e355'},511111905806
1012,True,Dairy,,511111605058,Brand2,"{'$ref': 'Cogs', '$id': {'$oid': '5c45f8b087ff3552f950f026'}}",{'$oid': '5c4637ba87ff35681e840d57'},09090909090
1013,,,,511111003472,Bud Light Lime,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7afe4b03c9a25efd13e'},
1014,,Health & Wellness,,511111105831,ONE A DAY® PRENATAL AND PREGNANCY,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da609621dda2c3e1416ae8f'},511111105831
1015,,,,511111704140,Diet Chris Cola,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",{'$oid': '5a7e0665e4b0aedb3b84afd4'},DIETCHRIS2
1016,,,,511111403791,Dr Pepper,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332f73ee4b03c9a25efd108'},
1017,,Deli,,511111804765,Bold Butcher,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5ca6383b166eb32e98e0e450'},BOLD BUTCHER
1018,True,Snacks,,511111601678,Lay's Original,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a9686e4b03e62d1ce0e81'},LAY'S
1019,False,Snacks,,511111401599,Quaker Chewy,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a96e0e4b03e62d1ce0e8a'},
1020,True,Frozen,FROZEN,511111300939,BEN & JERRY'S,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bde410d61fcea3d121'},BEN & JERRY'S
1021,,Baking,BAKING,511111816263,test brand @1598716509304,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",{'$oid': '5f4a7a5dbe37ce2d95e65ca1'},TEST BRANDCODE @1598716509304
1022,,,,511111202950,Pibb Xtra,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa7ae4b03c9a25efd22a'},
1023,True,Beverages,,511111106432,"new-brand, of course","{'$ref': 'Cogs', '$id': {'$oid': '5c6c2ee995144c6db8fe1976'}}",{'$oid': '5c6c2f9295144c6db8fe1977'},FRS920
1024,,Baking,BAKING,511111615651,test brand @1598042673378,"{'$ref': 'Cogs', '$id': {'$oid': '5f403231be37ce5f78d9ed14'}}",{'$oid': '5f403231be37ce5f78d9ed15'},TEST BRANDCODE @1598042673378
1025,False,Beverages,,511111804604,V8 Hydrate,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5bcdfc5990fa074576779a15'},V8 HYDRATE
1026,False,Beverages,,511111002369,Country Time,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57d95805e4b0ac389136a2b5'},COUNTRY TIME
1027,,,,511111102779,Frito Lay,"{'$ref': 'Cogs', '$id': {'$oid': '56462469e4b0c05761111936'}}",{'$oid': '540f240768abd3c7065097d4'},
1028,False,Baking,BAKING,511111419815,test brand @1611088503732,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",{'$oid': '60074277be37ce360be63a00'},TEST BRANDCODE @1611088503732
1029,,Beverages,,511111401643,Naked Juice,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a96ade4b03e62d1ce0e84'},NAKED JUICE
1030,True,Frozen,,511111800927,BREYERS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bde410d61fcea3d122'},BREYERS
1031,False,Baking,BAKING,511111817215,test brand @1604437351646,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c567be37ce402c4618ef'}}",{'$oid': '5fa1c567be37ce402c4618f2'},TEST BRANDCODE @1604437351646
1032,,Magazines,,511111105275,Country Gardens Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d66d4666d5f3b6188d4f046'},511111105275
1033,,Breakfast & Cereal,,511111906353,Girl Scouts Cookie Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5dc2dab01dda2c0ad7da64af'},GIRL SCOUT CEREAL
1034,False,Beer Wine Spirits,,511111802792,Miller Lite,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '53554c847a010fd9f8db0ed6'},MILLER LITE
1035,,Beer Wine Spirits,,511111000167,Third Shift Brewing,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d2727e4b0db471c2d042e'},THIRD SHIFT
1036,True,Baby,BABY,511111112938,GoodNites,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",{'$oid': '5db32879ee7f2d6de4248976'},GOODNITES
1037,,Baking,BAKING,511111116523,test brand @1599159969061,"{'$ref': 'Cogs', '$id': {'$oid': '5f513ea0be37ce21f1287c01'}}",{'$oid': '5f513ea1be37ce21f1287c04'},TEST BRANDCODE @1599159969061
1038,False,Baking,BAKING,511111217183,test brand @1604434433706,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5fa1ba01be37ce402c4618e7'},TEST BRANDCODE @1604434433706
1039,,Beauty,,511111413950,Maybelline,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",{'$oid': '5e387679ee7f2d697e835bd2'},MAYBELLINE
1040,False,Dairy,,511111606093,Yoplait®,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf693c1dda2c3e1416ae9d'},YOPLAIT
1041,,,,511111303664,Odwalla,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332f769e4b03c9a25efd122'},
1042,,Candy & Sweets,CANDY_AND_SWEETS,511111515753,test brand @1598290604214,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f43faacbe37ce3ef3fd3719'},TEST BRANDCODE @1598290604214
1043,False,Baking,BAKING,511111417989,test brand @1607463684590,"{'$ref': 'Cogs', '$id': {'$oid': '5fcff304be37ce6d53dfc683'}}",{'$oid': '5fcff304be37ce6d53dfc684'},TEST BRANDCODE @1607463684591
1044,,Beauty,,511111913948,L’Oreal Paris - Hair Color,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",{'$oid': '5e387644ee7f2d697e835bd1'},L’OREAL PARIS - HAIR COLOR
1045,,Baking,BAKING,511111917113,test brand @1603760320553,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770c0be37ce03d08a2d89'}}",{'$oid': '5f9770c0be37ce03d08a2d8a'},
1046,,Health & Wellness,,511111505594,"ALEVE® CAPLETS, TABLETS, AND GEL CAPS","{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da606361dda2c3e1416ae84'},"ALEVE CAPLETS, TABLETS, AND GEL CAPS"
1047,,,,511111103097,Roma,"{'$ref': 'Cpgs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5332fa1ae4b03c9a25efd1e9'},
1048,,Magazines,,511111605263,Clean Eating Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d66d38ca3a018093ab34724'},511111605263
1049,,Baking,BAKING,511111415909,test brand @1598633602226,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",{'$oid': '5f493682be37ce52f8314fcc'},TEST BRANDCODE @1598633602226
1050,,,,511111503309,Oikos,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",{'$oid': '5332f806e4b03c9a25efd16e'},
1051,False,Baking,BAKING,511111718352,test brand @1608136465926,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3711be37ce09e351596d'}}",{'$oid': '5fda3712be37ce09e351596e'},
1052,False,Baking,BAKING,511111218296,test brand @1607987891733,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",{'$oid': '5fd7f2b3be37ce7339755869'},TEST BRANDCODE @1607987891733
1053,,Beer Wine Spirits,,511111000235,Saint Archer,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d247ae4b06ba572cf24a2'},SAINT ARCHER
1054,False,Dairy,,511111601166,Philadelphia,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5887a1c8e4b02187f85cdad4'},PHILADELPHIA
1055,False,Snacks,,511111804482,Late July,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5afda201e4b0c11cfecd49f7'},LATE JULY
1056,False,Grocery,GROCERY,511111417774,Freihofers,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb823dfbe37ce522e165ce2'},FREIHOFERS
1057,,Beer Wine Spirits,,511111100133,Tyskie,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d28ade4b0db471c2d0431'},TYSKIE GRONIE
1058,False,Household,,511111904663,Kleenex,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",{'$oid': '5bd2013f965c7d66d92731ec'},KLEENEX
1059,,Baking,BAKING,511111016854,test brand @1601659120870,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",{'$oid': '5f7760f0be37ce1d26d7b7a6'},TEST BRANDCODE @1601659120870
1060,,Baking,BAKING,511111416944,test brand @1601939732269,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba914be37ce2f290fb24f'}}",{'$oid': '5f7ba914be37ce2f290fb250'},
1061,True,Snacks,,511111900542,EL ISLENO,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5a4d1ec9e4b0bcb2c74ea77d'},EL ISLENO
1062,False,Grocery,GROCERY,511111717751,Maiser's,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb822e4be37ce522e165ce0'},MAISER'S 
1063,,Baking,BAKING,511111816980,test brand @1601939762976,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",{'$oid': '5f7ba932be37ce2f290fb255'},TEST BRANDCODE @1601939762976
1064,False,Household,,511111204718,Viva,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",{'$oid': '5bd201f090fa074576779a1a'},VIVA
1065,False,Personal Care,,511111604686,Poise,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",{'$oid': '5bd20188965c7d66d92731ed'},POISE
1066,False,Baking,BAKING,511111918158,test brand @1607639231747,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",{'$oid': '5fd2a0bfbe37ce49eb72c0f3'},TEST BRANDCODE @1607639231747
1067,,,,511111503538,Natural,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7a9e4b03c9a25efd138'},
1068,False,Frozen,,511111102335,Ore-Ida,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57d96112e4b0ac389136a2b8'},ORE-IDA
1069,,Magazines,,511111605331,History Channel Special Edition Magazine ,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d66d81a6d5f3b6188d4f048'},511111605331
1070,False,Grocery,,511111300373,BIAGLUT,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5a5d1c77e4b06ba572cf249a'},BIAGLUT
1071,,Condiments & Sauces,,511111004790,Bitten Dressing,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5cdacd63166eb33eb7ce0fa8'},BITTEN
1072,False,Beverages,,511111401926,Tang,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc2dfe4b0ac389136a34a'},TANG
1073,,,,511111603085,Edy's,"{'$ref': 'Cpgs', '$id': {'$oid': '5332fa58e4b03c9a25efd215'}}",{'$oid': '5332fa58e4b03c9a25efd214'},
1074,True,Baby,BABY,511111707202,Huggies,"{'$ref': 'Cogs', '$id': {'$oid': '5459429be4b0bfcb1e864082'}}",{'$oid': '5c7d9cb395144c337a3cbfbb'},HUGGIES
1075,False,Baby,,511111204152,Plum Organics,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5a8c34d7e4b07f0a2dac8944'},PLUM ORGANICS
1076,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111917557,The Glenlivet® Caribbean Reserve,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb805dbbe37ce522e165ccc'},THE GLENLIVET CARIBBEAN RESERVE
1077,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111117568,The Glenlivet® Founder's Reserve,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb806b5be37ce522e165ccd'},THE GLENLIVET® FOUNDER'S RESERVE
1078,False,Beer Wine Spirits,BEER_WINE_SPIRITS,511111617570,The Glenlivet® 12 Year ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",{'$oid': '5fb807bebe37ce522e165cce'},THE GLENLIVET® 12 YEAR 
1079,False,Baby,,511111204640,Goodnites,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",{'$oid': '5bd200fc965c7d66d92731eb'},GOODNITES
1080,False,Beverages,,511111801030,Tassimo,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '588ba1c8e4b02187f85cdae1'},TASSIMO
1081,,Breakfast & Cereal,,511111206330,Dippin Dots® Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5dc2d9d4a60b873d6b0666d2'},DIPPIN DOTS
1082,False,,,511111701132,Stove Top,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5887a290e4b02187f85cdad7'},STOVE TOP
1083,False,Bread & Bakery,BREAD_AND_BAKERY,511111417828,Brownberry,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb82f4bbe37ce522e165ce7'},BROWNBERRY
1084,,Baking,BAKING,511111216704,test brand @1601644363663,"{'$ref': 'Cogs', '$id': {'$oid': '5f77274bbe37ce6b592e90b9'}}",{'$oid': '5f77274bbe37ce6b592e90ba'},TEST BRANDCODE @1601644363664
1085,,Dairy,,511111205944,Oui™ by Yoplait®,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf3eed1dda2c3e1416ae94'},OUI BY YOPLAIT
1086,,Beer Wine Spirits,,511111500452,Cerveza Aguila,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d144ee4b0db471c2d041d'},CERVEZA AGUILA
1087,,Baking,BAKING,511111616252,test brand @1598716507601,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",{'$oid': '5f4a7a5dbe37ce2d95e65ca0'},TEST BRANDCODE @1598716507602
1088,,,,511111903574,Budweiser,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7a7e4b03c9a25efd133'},
1089,,,,511111103424,Budweiser Black Crown,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7b7e4b03c9a25efd144'},
1090,,Baking,BAKING,511111916673,test brand @1600291349297,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",{'$oid': '5f628215be37ce78e6e2efae'},TEST BRANDCODE @1600291349297
1091,False,Beer Wine Spirits,,511111702221,Icehouse,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '57e5823ce4b0ac389136a312'},ICEHOUSE
1092,,Beauty & Personal Care,,511111900610,FDS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5a021582e4b00efe02b02a56'},FDS
1093,False,Grocery,,511111204084,Bolthouse Farms,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5a8c2eeee4b0ccf165fac9e2'},BOLTHOUSE FARMS
1094,False,Personal Care,,511111100577,Q-TIPS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '5a0218cae4b00efe02b02a59'},Q-TIPS
1095,False,Breakfast & Cereal,,511111701293,Quaker Granola,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7f4e8d0d20bc42c4fa'},
1096,False,Dairy,,511111001041,Hoffman's,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '588ba198e4b02187f85cdae0'},HOFFMAN'S
1097,,,,511111202882,Coca-Cola Cherry Zero,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa80e4b03c9a25efd231'},
1098,,Snacks,,511111606215,Fruit by the Foot™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5db9f97f1dda2c3e1416aea2'},BETTY CROCKER FRUIT BY THE FOOT
1099,,Beer Wine Spirits,,511111600121,Zumbida,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d28f1e4b0db471c2d0432'},ZUMBIDA
1100,,Baking,BAKING,511111515807,test brand @1598296704794,"{'$ref': 'Cogs', '$id': {'$oid': '5f441280be37ce5dbe9b7c7d'}}",{'$oid': '5f441280be37ce5dbe9b7c81'},TEST BRANDCODE @1598296704794
1101,,,,511111103585,Cinnamon Toast Crunch,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f79ee4b03c9a25efd131'},
1102,False,Snacks,,511111001270,Quaker Popped Crisps,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7f4e8d0d20bc42c4fc'},
1103,False,Baking,BAKING,511111918080,test brand @1607636368759,"{'$ref': 'Cogs', '$id': {'$oid': '5fd29590be37ce38bbbefb25'}}",{'$oid': '5fd29590be37ce38bbbefb29'},TEST BRANDCODE @1607636368759
1104,,,,511111102496,Hoegaarden,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '57c08257e4b0718ff5fcb034'},
1105,False,Breakfast & Cereal,,511111301257,Quaker Real Medleys,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7f4e8d0d20bc42c4fe'},
1106,,,,511111303732,gardenburger,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332f757e4b03c9a25efd114'},
1107,False,Snacks,,511111304548,Krunches!,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5afda5a6e4b03bf01c2a2968'},KRUNCHERS
1108,False,Baking,BAKING,511111017943,test brand @1607312532218,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",{'$oid': '5fcda494be37ce688e08b0cd'},TEST BRANDCODE @1607312532218
1109,True,Snacks,,511111401711,Funyuns,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a9661e4b03e62d1ce0e7d'},FUNYUNS
1110,False,Canned Goods & Soups,,511111904380,Campbell's Spaghettios,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab15456e4b0be0a89bb0b06'},CAMPBELLS SPAGHETTIOS
1111,,Dairy,,511111600916,BRUMMEL AND BROWN,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '592486bde410d61fcea3d123'},BRUMMEL AND BROWN
1112,,Candy & Sweets,CANDY_AND_SWEETS,511111315391,test brand @1597350074997,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f35a0babe37ce6853cff202'},TEST BRANDCODE @1597350074997
1113,,Candy & Sweets,CANDY_AND_SWEETS,511111916239,test brand @1598711019491,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f4a64ebbe37ce17d23b317d'},TEST BRANDCODE @1598711019491
1114,,Baking,BAKING,511111116318,test brand @1598813501461,"{'$ref': 'Cogs', '$id': {'$oid': '5f4bf53dbe37ce0b44915540'}}",{'$oid': '5f4bf53dbe37ce0b44915541'},
1115,,,,511111403128,Raisin Bran,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '5332fa08e4b03c9a25efd1d9'},
1116,,Beverages,,511111205500,Sierra Mist,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5d66e07da3a018093ab3472d'},SIERRA MIST
1117,,Candy & Sweets,CANDY_AND_SWEETS,511111016410,test brand @1598881572443,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f4cff24a475f1050a66b56b'},TEST BRANDCODE @1598881572443
1118,,Baking,BAKING,511111015741,test brand @1598290603646,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faabbe37ce3ef3fd3714'}}",{'$oid': '5f43faabbe37ce3ef3fd3718'},TEST BRANDCODE @1598290603646
1119,,Baking,BAKING,511111616535,test brand @1599159969108,"{'$ref': 'Cogs', '$id': {'$oid': '5f513ea0be37ce21f1287c01'}}",{'$oid': '5f513ea1be37ce21f1287c05'},TEST BRANDCODE @1599159969108
1120,,,,511111803676,Glaceau smartwater,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332f769e4b03c9a25efd121'},
1121,,,,511111703495,LandShark,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7afe4b03c9a25efd13c'},
1122,False,Bread & Bakery,BREAD_AND_BAKERY,511111917830,Oroweat,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",{'$oid': '5fb82f87be37ce522e165ce8'},OROWEAT
1123,,,,511111403562,Bud Light,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7a8e4b03c9a25efd135'},
1124,,Snacks,,511111701576,Rold Gold,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a96eee4b03e62d1ce0e8c'},ROLD GOLD
1125,False,Baking,BAKING,511111119838,test brand @1611088503815,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",{'$oid': '60074277be37ce360be63a02'},TEST BRANDCODE @1611088503815
1126,,Baking,BAKING,511111717034,test brand @1602694015991,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",{'$oid': '5f872b80be37ce66db5dd979'},TEST BRANDCODE @1602694015992
1127,,Baking,BAKING,511111815174,test brand @1595968942895,"{'$ref': 'Cogs', '$id': {'$oid': '5f208daebe37ce7958c59520'}}",{'$oid': '5f208daebe37ce7958c59521'},TEST BRANDCODE @1595968942896
1128,False,Beverages,,511111104308,V8 Splash,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab1314de4b0915382df761a'},V8 SPLASH
1129,False,Personal Care,,511111404675,Kotex,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",{'$oid': '5bd2016990fa074576779a18'},KOTEX
1130,,Magazines,,511111505082,Midwest Living,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d64191ea3a018514994f42b'},511111505082
1131,,Deli,,511111901211,Oscar Mayer Carving Board,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '58863e28e4b02187f85cdacf'},
1132,,Beverages,,511111405467,Ocean Spray Juices,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5d66df24a3a018093ab3472b'},OCEAN SPRAY
1133,,Health & Wellness,,511111305798,ONE A DAY® ESSENTIAL,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da608f61dda2c3e1416ae8e'},511111305798
1134,False,Frozen,,511111202394,Bagel Bites,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57d95749e4b0ac389136a2b2'},BAGEL BITES
1135,,,,511111405184,Do It Yourself,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5d658fca6d5f3b23d1bc7912'},
1136,False,Dairy,,511111601951,Polly-O,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc2b7e4b0ac389136a347'},POLLY-O
1137,False,Beverages,,511111202165,Gevalia Iced Coffee,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebbfa9e4b0ac389136a331'},
